"SpecimenCode","XID","CollectionCode","Site","Tree","Tray","DateCollected","Class","Order","Family","SpeciesCode","Genus","species","trophic","Origin","Stage","Lengthmm","Abundance","IND_BIOM"
"1166-005",4784,"VO9709-1","VO",9,1,"10/8/1997","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","H","endemic","adult","3",1,0.3623
"1167-001",4785,"VO9709-1","VO",9,1,"10/8/1997","Insecta","Homoptera","Triozidae","kuwanigr","Kuwayama","nigricapita","H","endemic","adult","1",1,0.0123
"1168-001",4786,"VO9709-1","VO",9,1,"10/8/1997","Insecta","Homoptera","Cixiidae","iolaperk","Iolania","perkinsi","T","endemic","adult","3",1,0.561
"1168-002",4787,"VO9709-1","VO",9,1,"10/8/1997","Insecta","Homoptera","Cixiidae","oliafili","Oliarus","filicicola","T","endemic","adult","5",1,1.4853
"1168-002",4787,"VO9709-1","VO",9,1,"10/8/1997","Insecta","Homoptera","Cixiidae","oliafili","Oliarus","filicicola","T","endemic","adult","5",1,1.4853
"1168-002",4787,"VO9709-1","VO",9,1,"10/8/1997","Insecta","Homoptera","Cixiidae","oliafili","Oliarus","filicicola","T","endemic","adult","5",1,1.4853
"1168-003",4788,"VO9709-1","VO",9,1,"10/8/1997","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","H","endemic","immature","2",1,0.1399
"1169-001",4789,"VO9709-1","VO",9,1,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","3",1,0.4179
"1169-002",4790,"VO9709-1","VO",9,1,"10/8/1997","Insecta","Lepidoptera","LEPIDO","lepiagsu","Lep_g","moth spp","T","undetermined","adult","5",1,0.7458
"1170-001",4791,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult","8",1,5.1504
"1170-001",4791,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult","8",1,5.1504
"1170-001",4791,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult","8",1,5.1504
"1170-001",4791,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult","8",1,5.1504
"1170-002",4792,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult","9",1,7.0954
"1170-002",4792,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult","9",1,7.0954
"1170-002",4792,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult","9",1,7.0954
"1170-002",4792,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult","9",1,7.0954
"1170-003",4793,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature","7",1,3.5818
"1170-003",4793,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature","7",1,3.5818
"1170-003",4793,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature","7",1,3.5818
"1170-004",4794,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature","5",1,1.4343
"1170-005",4795,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature","2",1,0.1186
"1170-005",4795,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature","2",1,0.1186
"1170-005",4795,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature","2",1,0.1186
"1171-001",4796,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Hymenoptera","Mymaridae","polypyro","Polynema","pyrophila","P","endemic","adult","2",1,0.0725
"1171-002",4797,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Hymenoptera","Mymaridae","polypyro","Polynema","pyrophila","P","endemic","adult","1",1,0.0139
"1171-003",4798,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Hymenoptera","Encyrtidae","anagnigr","Anagyrus","?nigricans","P","endemic","adult","1",1,0.0139
"1171-004",4799,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Hymenoptera","Bethylidae","sierspuY","Sierola","sp_Y","P","endemic","adult","2",1,0.0725
"1171-005",4800,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Hymenoptera","Ichneumonidae","spolcitr","Spolas","citricincta","P","endemic","adult","6",1,0.9938
"1171-006",4801,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Hymenoptera","Encyrtidae","ooenerio","Ooencyrtus","erionotae","P","intentional introduction","adult","1",1,0.0139
"1172-001",4802,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Heteroptera","Anthocoridae","lasimont","Lasiochilus","montivagus","P","endemic","adult","3",1,0.3623
"1172-002",4803,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_\"metrosideri\"","H","endemic","adult","2",1,0.1594
"1172-003",4804,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","adult","9",1,3.0931
"1172-004",4805,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","adult","8",1,2.2376
"1172-005",4806,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature","7",1,1.5501
"1172-005",4806,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature","7",1,1.5501
"1172-006",4807,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature","5",1,0.6147
"1172-007",4808,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature","4",1,0.3328
"1172-008",4809,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature","2",1,0.0495
"1172-009",4810,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Heteroptera","Miridae","saroadon","Sarona","adonias","H","endemic","immature","1",1,0.032
"1173-001",4811,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Coleoptera","Ciidae","cisporc","Cis","porcatus","D","endemic","adult",".",1,0.1238
"1173-002",4812,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Coleoptera","Ciidae","cisinsu","Cis","insulicola","D","undetermined","adult",".",1,0.1345
"1173-003",4813,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Coleoptera","Ciidae","cisinsu","Cis","insulicola","D","undetermined","adult",".",1,0.1345
"1173-004",4814,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Coleoptera","Anobiidae","xyleprot","Xyletobius","proteus","D","endemic","adult",".",1,0.85
"1173-005",4815,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Coleoptera","Eucnemidae","dromnsp1","Dromaeolus","n_sp_nr_puncticollis","D","endemic","adult",".",1,0.999
"1173-006",4816,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Coleoptera","Aglycyderidae","protspu5","Proterhinus","sp_5","D","endemic","adult",".",1,0.324
"1173-007",4817,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Coleoptera","Aglycyderidae","protspu5","Proterhinus","sp_5","D","endemic","adult",".",1,0.324
"1173-008",4818,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Coleoptera","Aglycyderidae","protspu5","Proterhinus","sp_5","D","endemic","adult",".",1,0.324
"1174-001",4819,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"1174-001",4819,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"1174-001",4819,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"1174-001",4819,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"1174-001",4819,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"1174-001",4819,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"1174-001",4819,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"1174-001",4819,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"1174-001",4819,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"1174-001",4819,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult","2",1,0.0396
"1174-002",4820,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"1174-002",4820,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"1174-002",4820,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"1174-003",4821,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Collembola","Entomobryidae","entolaha","Entomobrya","laha","D","endemic","adult","2",1,0.0396
"1175-001",4822,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","H","endemic","immature","1",1,0.0206
"1175-002",4823,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Homoptera","Cixiidae","oliafili","Oliarus","filicicola","T","endemic","adult","4",1,0.9707
"1175-002",4823,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Homoptera","Cixiidae","oliafili","Oliarus","filicicola","T","endemic","adult","4",1,0.9707
"1176-001",4824,"VO9709-2","VO",9,2,"10/8/1997","Arachnida","Araneae","Theridiidae","thergral","Theridion","grallator","P","endemic","immature","1",1,0.0433
"1176-002",4825,"VO9709-2","VO",9,2,"10/8/1997","Arachnida","Araneae","Araneidae","aranemma","Araneus","emmae","P","endemic","adult","5",1,3.6766
"1176-003",4826,"VO9709-2","VO",9,2,"10/8/1997","Arachnida","Araneae","Linyphiidae","erigautu","Erigone","autumnalis","P","adventive","immature","1",1,0.0433
"1176-003",4826,"VO9709-2","VO",9,2,"10/8/1997","Arachnida","Araneae","Linyphiidae","erigautu","Erigone","autumnalis","P","adventive","immature","1",1,0.0433
"1176-004",4827,"VO9709-2","VO",9,2,"10/8/1997","Arachnida","Araneae","Philodromidae","pagiatom","Pagiopalus","atomarius","P","endemic","immature","3",1,0.8256
"1176-005",4828,"VO9709-2","VO",9,2,"10/8/1997","Arachnida","Araneae","Tetragnathidae","tetrgold","Tetragnatha","golden dome","P","endemic","immature","2",1,0.1971
"1176-006",4829,"VO9709-2","VO",9,2,"10/8/1997","Arachnida","Araneae","Tetragnathidae","tetrhawa","Tetragnatha","hawaiiensis","P","endemic","immature","3",1,0.5227
"1176-007",4830,"VO9709-2","VO",9,2,"10/8/1997","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature","2",1,0.1971
"1176-008",4831,"VO9709-2","VO",9,2,"10/8/1997","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature","1",1,0.0433
"1176-009",4832,"VO9709-2","VO",9,2,"10/8/1997","Arachnida","Araneae","Tetragnathidae","tetrhawa","Tetragnatha","hawaiiensis","P","endemic","immature","4",1,1.0444
"1177-001",4833,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1177-001",4833,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1177-001",4833,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1177-002",4834,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Diptera","Dolichopodidae","campmodi","Campsicnemus","modicus","P","endemic","adult","2",1,0.091
"1177-003",4835,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Diptera","Dolichopodidae","campmodi","Campsicnemus","modicus","P","endemic","adult","2",1,0.091
"1177-003",4835,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Diptera","Dolichopodidae","campmodi","Campsicnemus","modicus","P","endemic","adult","2",1,0.091
"1177-004",4836,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult","2",1,0.091
"1177-005",4837,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Diptera","Sciaridae","ctenhawa","Ctenosciara","hawaiiensis","D","endemic","adult","2",1,0.091
"1178-001",4838,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","4",1,0.8236
"1178-001",4838,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","4",1,0.8236
"1178-001",4838,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","4",1,0.8236
"1178-002",4839,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","3",1,0.4179
"1178-002",4839,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","3",1,0.4179
"1178-002",4839,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","3",1,0.4179
"1178-002",4839,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","3",1,0.4179
"1178-002",4839,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","3",1,0.4179
"1178-002",4839,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","3",1,0.4179
"1178-002",4839,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","3",1,0.4179
"1178-002",4839,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","3",1,0.4179
"1178-002",4839,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","3",1,0.4179
"1178-003",4840,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","2",1,0.1606
"1178-003",4840,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature","2",1,0.1606
"1178-004",4841,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Lepidoptera","Geometridae","scotjsu4","Scotorythra","larval sp_4","H","endemic","immature","7",1,0.8407
"1178-005",4842,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Lepidoptera","LEPIDO","lepiagsu","Lep_g","moth spp","T","undetermined","adult","4",1,0.4446
"1178-006",4843,"VO9709-2","VO",9,2,"10/8/1997","Insecta","Lepidoptera","LEPIDO","lepiagsu","Lep_g","moth spp","T","undetermined","adult","5",1,0.7458
"1179-001",4844,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature","2",1,0.0495
"1179-002",4845,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature","3",1,0.1509
"1179-003",4846,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","H","endemic","adult","4",1,0.6562
"1179-004",4847,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Heteroptera","Miridae","saroadon","Sarona","adonias","H","endemic","adult","4",1,0.7949
"1180-001",4848,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1180-001",4848,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1180-001",4848,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1180-001",4848,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1180-001",4848,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1180-001",4848,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1180-001",4848,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1180-001",4848,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1180-001",4848,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult","2",1,0.091
"1180-002",4849,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Psychodidae","trichawa","Trichomyia","hawaiiensis","U","endemic","adult","1",1,0.0153
"1180-003",4850,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Dolichopodidae","campmodi","Campsicnemus","modicus","P","endemic","adult","2",1,0.091
"1180-004",4851,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Cecidomyiidae","cecigsu1","Cecidomyiinae_g","sp_1","D","endemic","adult","1",1,0.0153
"1180-004",4851,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Cecidomyiidae","cecigsu1","Cecidomyiinae_g","sp_1","D","endemic","adult","1",1,0.0153
"1180-004",4851,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Cecidomyiidae","cecigsu1","Cecidomyiinae_g","sp_1","D","endemic","adult","1",1,0.0153
"1180-005",4852,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Drosophilidae","drosconf","Drosophila","conformis","D","endemic","adult","2",1,0.091
"1180-006",4853,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Diptera","Sciaridae","ctenhawa","Ctenosciara","hawaiiensis","D","endemic","adult","2",1,0.091
"1181-001",4854,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature","6",1,2.3551
"1181-002",4855,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature","2",1,0.1186
"1181-002",4855,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature","2",1,0.1186
"1182-001",4856,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature","1",1,0.0056
"1183-001",4857,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Coleoptera","Aglycyderidae","protspu5","Proterhinus","sp_5","D","endemic","adult",".",1,0.324
"1183-002",4858,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Coleoptera","Aglycyderidae","protspu5","Proterhinus","sp_5","D","endemic","adult",".",1,0.324
"1184-001",4859,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Hymenoptera","Mymaridae","polypyro","Polynema","pyrophila","P","endemic","adult","1",1,0.0139
"1184-001",4859,"VO9709-3","VO",9,3,"10/8/1997","Insecta","Hymenoptera","Mymaridae","polypyro","Polynema","pyrophila","P","endemic","adult","1",1,0.0139
"1185-001",4860,"VO9709-3","VO",9,3,"10/8/1997","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","adult","7",1,4.0143
"1185-002",4861,"VO9709-3","VO",9,3,"10/8/1997","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature","2",1,0.1971
